id,job_id,skill_name,domain,category
2361,229,analytical,general,soft_skills
2362,230,Python,web_dev,languages
2363,230,penetration testing,cyber_security,concepts
2364,230,SIEM,cyber_security,concepts
2365,230,incident response,cyber_security,concepts
2366,230,SOC,cyber_security,concepts
2367,230,network security,cyber_security,concepts
2368,230,compliance,cyber_security,concepts
2369,230,Splunk,cyber_security,tools
2370,230,CISSP,cyber_security,certifications
2371,230,CEH,cyber_security,certifications
2372,230,ISO 27001,cyber_security,certifications
2373,230,NIST,cyber_security,frameworks
2374,230,GDPR,cyber_security,frameworks
2375,230,communication,general,soft_skills
2376,230,teamwork,general,soft_skills
2377,230,attention to detail,general,soft_skills
2378,230,analytical,general,soft_skills
2379,231,penetration testing,cyber_security,concepts
2380,231,application security,cyber_security,concepts
2381,231,CEH,cyber_security,certifications
2382,231,OSCP,cyber_security,certifications
2383,231,attention to detail,general,soft_skills
2384,231,organization,general,soft_skills
2385,232,cloud security,cyber_security,concepts
2386,232,compliance,cyber_security,concepts
2387,232,zero trust,cyber_security,concepts
2388,232,ISO 27001,cyber_security,certifications
2389,232,NIST,cyber_security,frameworks
2390,232,communication,general,soft_skills
2391,232,leadership,general,soft_skills
2392,232,attention to detail,general,soft_skills
2393,232,organization,general,soft_skills
2394,232,proactive,general,soft_skills
2395,232,agile,general,soft_skills
2396,232,project management,general,soft_skills
2397,233,Python,web_dev,languages
2398,233,SQL,data_science,languages
2399,233,Foundation,web_dev,css_styling
2400,233,SIEM,cyber_security,concepts
2401,233,incident response,cyber_security,concepts
2402,233,SOC,cyber_security,concepts
2403,233,firewall,cyber_security,concepts
2404,233,network security,cyber_security,concepts
2405,233,Wireshark,cyber_security,tools
2406,233,CISSP,cyber_security,certifications
2407,233,communication,general,soft_skills
2408,233,leadership,general,soft_skills
2409,233,interpersonal,general,soft_skills
2410,233,proactive,general,soft_skills
2411,234,Python,web_dev,languages
2412,234,SQL,data_science,languages
2413,234,Foundation,web_dev,css_styling
2414,234,SIEM,cyber_security,concepts
2415,234,incident response,cyber_security,concepts
2416,234,SOC,cyber_security,concepts
2417,234,firewall,cyber_security,concepts
2418,234,network security,cyber_security,concepts
2419,234,Wireshark,cyber_security,tools
2420,234,CISSP,cyber_security,certifications
2421,234,communication,general,soft_skills
2422,234,leadership,general,soft_skills
2423,234,interpersonal,general,soft_skills
2424,234,proactive,general,soft_skills
2425,235,Python,web_dev,languages
2426,235,SQL,data_science,languages
2427,235,Foundation,web_dev,css_styling
2428,235,SIEM,cyber_security,concepts
2429,235,incident response,cyber_security,concepts
2430,235,SOC,cyber_security,concepts
2431,235,firewall,cyber_security,concepts
2432,235,network security,cyber_security,concepts
2433,235,Wireshark,cyber_security,tools
2434,235,CISSP,cyber_security,certifications
2435,235,communication,general,soft_skills
2436,235,leadership,general,soft_skills
2437,235,interpersonal,general,soft_skills
2438,235,proactive,general,soft_skills
2439,236,Fiber,web_dev,backend_frameworks
2440,236,threat intelligence,cyber_security,concepts
2441,236,SOC,cyber_security,concepts
2442,236,application security,cyber_security,concepts
2443,236,cloud security,cyber_security,concepts
2444,236,compliance,cyber_security,concepts
2445,236,communication,general,soft_skills
2446,236,organization,general,soft_skills
2447,236,proactive,general,soft_skills
2448,236,agile,general,soft_skills
2449,237,penetration testing,cyber_security,concepts
2450,237,application security,cyber_security,concepts
2451,237,CEH,cyber_security,certifications
2452,237,OSCP,cyber_security,certifications
2453,237,attention to detail,general,soft_skills
2454,237,organization,general,soft_skills
2455,238,penetration testing,cyber_security,concepts
2456,238,application security,cyber_security,concepts
2457,238,CEH,cyber_security,certifications
2458,238,OSCP,cyber_security,certifications
2459,238,attention to detail,general,soft_skills
2460,239,penetration testing,cyber_security,concepts
2461,239,application security,cyber_security,concepts
2462,239,CEH,cyber_security,certifications
2463,239,OSCP,cyber_security,certifications
2464,239,attention to detail,general,soft_skills
2465,240,penetration testing,cyber_security,concepts
2466,240,application security,cyber_security,concepts
2467,240,CEH,cyber_security,certifications
2468,240,OSCP,cyber_security,certifications
2469,240,attention to detail,general,soft_skills
2470,241,penetration testing,cyber_security,concepts
2471,241,application security,cyber_security,concepts
2472,241,CEH,cyber_security,certifications
2473,241,OSCP,cyber_security,certifications
2474,241,attention to detail,general,soft_skills
2475,241,organization,general,soft_skills
2476,242,Swift,web_dev,mobile
2477,242,Angular,web_dev,frontend_frameworks
2478,242,incident response,cyber_security,concepts
2479,242,threat intelligence,cyber_security,concepts
2480,242,compliance,cyber_security,concepts
2481,242,leadership,general,soft_skills
2482,242,analytical,general,soft_skills
2483,242,organization,general,soft_skills
2484,242,proactive,general,soft_skills
2485,242,CI/CD,web_dev,devops_tools
2486,243,AWS,web_dev,devops_tools
2487,243,Azure,web_dev,devops_tools
2488,243,GCP,web_dev,devops_tools
2489,243,penetration testing,cyber_security,concepts
2490,243,incident response,cyber_security,concepts
2491,243,cloud security,cyber_security,concepts
2492,243,compliance,cyber_security,concepts
2493,243,audit,cyber_security,concepts
2494,243,security architecture,cyber_security,concepts
2495,243,CEH,cyber_security,certifications
2496,243,ISO 27001,cyber_security,certifications
2497,243,CISM,cyber_security,certifications
2498,243,CISA,cyber_security,certifications
2499,243,NIST,cyber_security,frameworks
2500,243,communication,general,soft_skills
2501,243,leadership,general,soft_skills
2502,243,analytical,general,soft_skills
2503,243,proactive,general,soft_skills
2504,244,penetration testing,cyber_security,concepts
2505,244,vulnerability assessment,cyber_security,concepts
2506,244,incident response,cyber_security,concepts
2507,244,risk assessment,cyber_security,concepts
2508,244,compliance,cyber_security,concepts
2509,244,audit,cyber_security,concepts
2510,244,forensics,cyber_security,concepts
2511,244,red team,cyber_security,concepts
2512,244,CISSP,cyber_security,certifications
2513,244,CEH,cyber_security,certifications
2514,244,CISM,cyber_security,certifications
2515,244,leadership,general,soft_skills
2516,244,project management,general,soft_skills
2517,245,Python,web_dev,languages
2518,245,SQL,data_science,languages
2519,245,machine learning,data_science,concepts
2520,245,vulnerability assessment,cyber_security,concepts
2521,245,audit,cyber_security,concepts
2522,245,communication,general,soft_skills
2523,245,leadership,general,soft_skills
2524,245,collaboration,general,soft_skills
2525,245,analytical,general,soft_skills
2526,245,interpersonal,general,soft_skills
2527,245,organization,general,soft_skills
2528,245,proactive,general,soft_skills
2529,246,compliance,cyber_security,concepts
2530,246,presentation,general,soft_skills
2531,246,decision making,general,soft_skills
2532,248,risk assessment,cyber_security,concepts
2533,248,compliance,cyber_security,concepts
2534,248,organization,general,soft_skills
2535,251,compliance,cyber_security,concepts
2536,251,audit,cyber_security,concepts
2537,252,compliance,cyber_security,concepts
2538,252,organization,general,soft_skills
2539,253,organization,general,soft_skills
2540,257,compliance,cyber_security,concepts
2541,257,communication,general,soft_skills
2542,257,presentation,general,soft_skills
2543,257,analytical,general,soft_skills
2544,257,stakeholder management,general,soft_skills
2545,268,Python,web_dev,languages
2546,268,SQL,data_science,languages
2547,268,Foundation,web_dev,css_styling
2548,268,SIEM,cyber_security,concepts
2549,268,incident response,cyber_security,concepts
2550,268,SOC,cyber_security,concepts
2551,268,firewall,cyber_security,concepts
2552,268,network security,cyber_security,concepts
2553,268,Wireshark,cyber_security,tools
2554,268,CISSP,cyber_security,certifications
2555,268,communication,general,soft_skills
2556,268,leadership,general,soft_skills
2557,268,interpersonal,general,soft_skills
2558,268,proactive,general,soft_skills
2559,269,Python,web_dev,languages
2560,269,SQL,data_science,languages
2561,269,Foundation,web_dev,css_styling
2562,269,SIEM,cyber_security,concepts
2563,269,incident response,cyber_security,concepts
2564,269,SOC,cyber_security,concepts
2565,269,firewall,cyber_security,concepts
2566,269,network security,cyber_security,concepts
2567,269,Wireshark,cyber_security,tools
2568,269,CISSP,cyber_security,certifications
2569,269,communication,general,soft_skills
2570,269,leadership,general,soft_skills
2571,269,interpersonal,general,soft_skills
2572,269,proactive,general,soft_skills
2573,270,SOC,cyber_security,concepts
2574,270,CISSP,cyber_security,certifications
2575,271,Python,web_dev,languages
2576,271,SQL,data_science,languages
2577,271,Foundation,web_dev,css_styling
2578,271,SIEM,cyber_security,concepts
2579,271,incident response,cyber_security,concepts
2580,271,SOC,cyber_security,concepts
2581,271,firewall,cyber_security,concepts
2582,271,network security,cyber_security,concepts
2583,271,Wireshark,cyber_security,tools
2584,271,CISSP,cyber_security,certifications
2585,271,communication,general,soft_skills
2586,271,leadership,general,soft_skills
2587,271,interpersonal,general,soft_skills
2588,271,proactive,general,soft_skills
2589,272,Python,web_dev,languages
2590,272,SQL,data_science,languages
2591,272,Foundation,web_dev,css_styling
2592,272,SIEM,cyber_security,concepts
2593,272,incident response,cyber_security,concepts
2594,272,SOC,cyber_security,concepts
2595,272,firewall,cyber_security,concepts
2596,272,network security,cyber_security,concepts
2597,272,Wireshark,cyber_security,tools
2598,272,CISSP,cyber_security,certifications
2599,272,communication,general,soft_skills
2600,272,leadership,general,soft_skills
2601,272,interpersonal,general,soft_skills
2602,272,proactive,general,soft_skills
2603,273,compliance,cyber_security,concepts
2604,273,leadership,general,soft_skills
2605,273,collaboration,general,soft_skills
2606,273,analytical,general,soft_skills
2607,273,self-motivated,general,soft_skills
2608,274,compliance,cyber_security,concepts
2609,274,leadership,general,soft_skills
2610,274,collaboration,general,soft_skills
2611,274,analytical,general,soft_skills
2612,274,self-motivated,general,soft_skills
2613,275,compliance,cyber_security,concepts
2614,275,leadership,general,soft_skills
2615,275,collaboration,general,soft_skills
2616,275,analytical,general,soft_skills
2617,275,self-motivated,general,soft_skills
2618,276,compliance,cyber_security,concepts
2619,276,leadership,general,soft_skills
2620,276,collaboration,general,soft_skills
2621,276,analytical,general,soft_skills
2622,276,self-motivated,general,soft_skills
2623,277,compliance,cyber_security,concepts
2624,277,leadership,general,soft_skills
2625,277,collaboration,general,soft_skills
2626,277,analytical,general,soft_skills
2627,277,self-motivated,general,soft_skills
2628,278,compliance,cyber_security,concepts
2629,278,leadership,general,soft_skills
2630,278,collaboration,general,soft_skills
2631,278,analytical,general,soft_skills
2632,278,self-motivated,general,soft_skills
2633,279,SIEM,cyber_security,concepts
2634,279,incident response,cyber_security,concepts
2635,279,SOC,cyber_security,concepts
2636,279,cloud security,cyber_security,concepts
2637,279,access control,cyber_security,concepts
2638,279,compliance,cyber_security,concepts
2639,279,audit,cyber_security,concepts
2640,279,CEH,cyber_security,certifications
2641,279,CISM,cyber_security,certifications
2642,279,CISA,cyber_security,certifications
2643,279,CIS Controls,cyber_security,frameworks
2644,279,PCI DSS,cyber_security,frameworks
2645,279,communication,general,soft_skills
2646,279,leadership,general,soft_skills
2647,279,collaboration,general,soft_skills
2648,279,attention to detail,general,soft_skills
2649,279,analytical,general,soft_skills
2650,279,interpersonal,general,soft_skills
2651,279,organization,general,soft_skills
2652,279,project management,general,soft_skills
2653,280,SIEM,cyber_security,concepts
2654,280,incident response,cyber_security,concepts
2655,280,encryption,cyber_security,concepts
2656,280,IPS,cyber_security,concepts
2657,280,network security,cyber_security,concepts
2658,280,access control,cyber_security,concepts
2659,280,IAM,cyber_security,concepts
2660,280,compliance,cyber_security,concepts
2661,280,audit,cyber_security,concepts
2662,280,CISSP,cyber_security,certifications
2663,280,CEH,cyber_security,certifications
2664,280,OSCP,cyber_security,certifications
2665,280,ISO 27001,cyber_security,certifications
2666,280,NIST,cyber_security,frameworks
2667,280,communication,general,soft_skills
2668,280,leadership,general,soft_skills
2669,280,analytical,general,soft_skills
2670,280,organization,general,soft_skills
2671,281,SIEM,cyber_security,concepts
2672,281,incident response,cyber_security,concepts
2673,281,encryption,cyber_security,concepts
2674,281,IPS,cyber_security,concepts
2675,281,network security,cyber_security,concepts
2676,281,access control,cyber_security,concepts
2677,281,IAM,cyber_security,concepts
2678,281,compliance,cyber_security,concepts
2679,281,audit,cyber_security,concepts
2680,281,CISSP,cyber_security,certifications
2681,281,CEH,cyber_security,certifications
2682,281,OSCP,cyber_security,certifications
2683,281,ISO 27001,cyber_security,certifications
2684,281,NIST,cyber_security,frameworks
2685,281,communication,general,soft_skills
2686,281,leadership,general,soft_skills
2687,281,analytical,general,soft_skills
2688,281,organization,general,soft_skills
2689,282,Python,web_dev,languages
2690,282,penetration testing,cyber_security,concepts
2691,282,SIEM,cyber_security,concepts
2692,282,incident response,cyber_security,concepts
2693,282,network security,cyber_security,concepts
2694,282,access control,cyber_security,concepts
2695,282,IAM,cyber_security,concepts
2696,282,Burp Suite,cyber_security,tools
2697,282,Splunk,cyber_security,tools
2698,282,Rapid7,cyber_security,tools
2699,282,CEH,cyber_security,certifications
2700,282,ISO 27001,cyber_security,certifications
2701,282,GIAC,cyber_security,certifications
2702,282,GSEC,cyber_security,certifications
2703,282,NIST,cyber_security,frameworks
2704,282,CIS Controls,cyber_security,frameworks
2705,282,communication,general,soft_skills
2706,282,collaboration,general,soft_skills
2707,282,organization,general,soft_skills
2708,283,Python,web_dev,languages
2709,283,penetration testing,cyber_security,concepts
2710,283,SIEM,cyber_security,concepts
2711,283,incident response,cyber_security,concepts
2712,283,network security,cyber_security,concepts
2713,283,access control,cyber_security,concepts
2714,283,IAM,cyber_security,concepts
2715,283,Burp Suite,cyber_security,tools
2716,283,Splunk,cyber_security,tools
2717,283,Rapid7,cyber_security,tools
2718,283,CEH,cyber_security,certifications
2719,283,ISO 27001,cyber_security,certifications
2720,283,GIAC,cyber_security,certifications
2721,283,GSEC,cyber_security,certifications
2722,283,NIST,cyber_security,frameworks
2723,283,CIS Controls,cyber_security,frameworks
2724,283,communication,general,soft_skills
2725,283,collaboration,general,soft_skills
2726,283,organization,general,soft_skills
2727,284,Python,web_dev,languages
2728,284,penetration testing,cyber_security,concepts
2729,284,SIEM,cyber_security,concepts
2730,284,incident response,cyber_security,concepts
2731,284,network security,cyber_security,concepts
2732,284,access control,cyber_security,concepts
2733,284,IAM,cyber_security,concepts
2734,284,Burp Suite,cyber_security,tools
2735,284,Splunk,cyber_security,tools
2736,284,Rapid7,cyber_security,tools
2737,284,CEH,cyber_security,certifications
2738,284,ISO 27001,cyber_security,certifications
2739,284,GIAC,cyber_security,certifications
2740,284,GSEC,cyber_security,certifications
2741,284,NIST,cyber_security,frameworks
2742,284,CIS Controls,cyber_security,frameworks
2743,284,communication,general,soft_skills
2744,284,collaboration,general,soft_skills
2745,284,organization,general,soft_skills
2746,285,Python,web_dev,languages
2747,285,penetration testing,cyber_security,concepts
2748,285,SIEM,cyber_security,concepts
2749,285,incident response,cyber_security,concepts
2750,285,network security,cyber_security,concepts
2751,285,access control,cyber_security,concepts
2752,285,IAM,cyber_security,concepts
2753,285,Burp Suite,cyber_security,tools
2754,285,Splunk,cyber_security,tools
2755,285,Rapid7,cyber_security,tools
2756,285,CEH,cyber_security,certifications
2757,285,ISO 27001,cyber_security,certifications
2758,285,GIAC,cyber_security,certifications
2759,285,GSEC,cyber_security,certifications
2760,285,NIST,cyber_security,frameworks
2761,285,CIS Controls,cyber_security,frameworks
2762,285,communication,general,soft_skills
2763,285,collaboration,general,soft_skills
2764,285,organization,general,soft_skills
2765,286,Python,web_dev,languages
2766,286,penetration testing,cyber_security,concepts
2767,286,SIEM,cyber_security,concepts
2768,286,incident response,cyber_security,concepts
2769,286,network security,cyber_security,concepts
2770,286,access control,cyber_security,concepts
2771,286,IAM,cyber_security,concepts
2772,286,Burp Suite,cyber_security,tools
2773,286,Splunk,cyber_security,tools
2774,286,Rapid7,cyber_security,tools
2775,286,CEH,cyber_security,certifications
2776,286,ISO 27001,cyber_security,certifications
2777,286,GIAC,cyber_security,certifications
2778,286,GSEC,cyber_security,certifications
2779,286,NIST,cyber_security,frameworks
2780,286,CIS Controls,cyber_security,frameworks
2781,286,communication,general,soft_skills
2782,286,collaboration,general,soft_skills
2783,286,organization,general,soft_skills
2784,287,Swift,web_dev,mobile
2785,287,AWS,web_dev,devops_tools
2786,287,Azure,web_dev,devops_tools
2787,287,penetration testing,cyber_security,concepts
2788,287,SIEM,cyber_security,concepts
2789,287,incident response,cyber_security,concepts
2790,287,threat intelligence,cyber_security,concepts
2791,287,encryption,cyber_security,concepts
2792,287,firewall,cyber_security,concepts
2793,287,cloud security,cyber_security,concepts
2794,287,IAM,cyber_security,concepts
2795,287,risk assessment,cyber_security,concepts
2796,287,compliance,cyber_security,concepts
2797,287,CISSP,cyber_security,certifications
2798,287,CEH,cyber_security,certifications
2799,287,ISO 27001,cyber_security,certifications
2800,287,CISM,cyber_security,certifications
2801,287,CISA,cyber_security,certifications
2802,287,CCSP,cyber_security,certifications
2803,287,CRISC,cyber_security,certifications
2804,287,PCI DSS,cyber_security,frameworks
2805,287,HIPAA,cyber_security,frameworks
2806,287,GDPR,cyber_security,frameworks
2807,287,communication,general,soft_skills
2808,287,teamwork,general,soft_skills
2809,287,leadership,general,soft_skills
2810,287,collaboration,general,soft_skills
2811,287,organization,general,soft_skills
2812,288,AWS,web_dev,devops_tools
2813,288,Azure,web_dev,devops_tools
2814,288,penetration testing,cyber_security,concepts
2815,288,SIEM,cyber_security,concepts
2816,288,incident response,cyber_security,concepts
2817,288,threat intelligence,cyber_security,concepts
2818,288,SOC,cyber_security,concepts
2819,288,encryption,cyber_security,concepts
2820,288,firewall,cyber_security,concepts
2821,288,network security,cyber_security,concepts
2822,288,cloud security,cyber_security,concepts
2823,288,IAM,cyber_security,concepts
2824,288,compliance,cyber_security,concepts
2825,288,red team,cyber_security,concepts
2826,288,security architecture,cyber_security,concepts
2827,288,CISSP,cyber_security,certifications
2828,288,CEH,cyber_security,certifications
2829,288,ISO 27001,cyber_security,certifications
2830,288,CISM,cyber_security,certifications
2831,288,CISA,cyber_security,certifications
2832,288,CCSP,cyber_security,certifications
2833,288,CRISC,cyber_security,certifications
2834,288,PCI DSS,cyber_security,frameworks
2835,288,HIPAA,cyber_security,frameworks
2836,288,GDPR,cyber_security,frameworks
2837,288,communication,general,soft_skills
2838,288,leadership,general,soft_skills
2839,288,problem solving,general,soft_skills
2840,288,proactive,general,soft_skills
2841,289,AWS,web_dev,devops_tools
2842,289,Azure,web_dev,devops_tools
2843,289,penetration testing,cyber_security,concepts
2844,289,SIEM,cyber_security,concepts
2845,289,incident response,cyber_security,concepts
2846,289,threat intelligence,cyber_security,concepts
2847,289,encryption,cyber_security,concepts
2848,289,network security,cyber_security,concepts
2849,289,cloud security,cyber_security,concepts
2850,289,IAM,cyber_security,concepts
2851,289,compliance,cyber_security,concepts
2852,289,audit,cyber_security,concepts
2853,289,security architecture,cyber_security,concepts
2854,289,ISO 27001,cyber_security,certifications
2855,289,PCI DSS,cyber_security,frameworks
2856,289,HIPAA,cyber_security,frameworks
2857,289,GDPR,cyber_security,frameworks
2858,289,communication,general,soft_skills
2859,289,leadership,general,soft_skills
2860,289,organization,general,soft_skills
2861,289,stakeholder management,general,soft_skills
2862,290,SIEM,cyber_security,concepts
2863,290,incident response,cyber_security,concepts
2864,290,encryption,cyber_security,concepts
2865,290,IPS,cyber_security,concepts
2866,290,network security,cyber_security,concepts
2867,290,access control,cyber_security,concepts
2868,290,IAM,cyber_security,concepts
2869,290,compliance,cyber_security,concepts
2870,290,audit,cyber_security,concepts
2871,290,CISSP,cyber_security,certifications
2872,290,CEH,cyber_security,certifications
2873,290,OSCP,cyber_security,certifications
2874,290,ISO 27001,cyber_security,certifications
2875,290,NIST,cyber_security,frameworks
2876,290,communication,general,soft_skills
2877,290,leadership,general,soft_skills
2878,290,analytical,general,soft_skills
2879,290,organization,general,soft_skills
2880,291,SIEM,cyber_security,concepts
2881,291,incident response,cyber_security,concepts
2882,291,encryption,cyber_security,concepts
2883,291,IPS,cyber_security,concepts
2884,291,network security,cyber_security,concepts
2885,291,access control,cyber_security,concepts
2886,291,IAM,cyber_security,concepts
2887,291,compliance,cyber_security,concepts
2888,291,audit,cyber_security,concepts
2889,291,CISSP,cyber_security,certifications
2890,291,CEH,cyber_security,certifications
2891,291,OSCP,cyber_security,certifications
2892,291,ISO 27001,cyber_security,certifications
2893,291,NIST,cyber_security,frameworks
2894,291,communication,general,soft_skills
2895,291,leadership,general,soft_skills
2896,291,analytical,general,soft_skills
2897,291,organization,general,soft_skills
2898,292,SIEM,cyber_security,concepts
2899,292,incident response,cyber_security,concepts
2900,292,encryption,cyber_security,concepts
2901,292,IPS,cyber_security,concepts
2902,292,network security,cyber_security,concepts
2903,292,access control,cyber_security,concepts
2904,292,IAM,cyber_security,concepts
2905,292,compliance,cyber_security,concepts
2906,292,audit,cyber_security,concepts
2907,292,CISSP,cyber_security,certifications
2908,292,CEH,cyber_security,certifications
2909,292,OSCP,cyber_security,certifications
2910,292,ISO 27001,cyber_security,certifications
2911,292,NIST,cyber_security,frameworks
2912,292,communication,general,soft_skills
2913,292,leadership,general,soft_skills
2914,292,analytical,general,soft_skills
2915,292,organization,general,soft_skills
2916,293,incident response,cyber_security,concepts
2917,293,IPS,cyber_security,concepts
2918,293,compliance,cyber_security,concepts
2919,293,CEH,cyber_security,certifications
2920,293,CISA,cyber_security,certifications
2921,293,PCI DSS,cyber_security,frameworks
2922,293,communication,general,soft_skills
2923,293,teamwork,general,soft_skills
2924,293,attention to detail,general,soft_skills
2925,293,analytical,general,soft_skills
2926,293,organization,general,soft_skills
2927,294,Less,web_dev,css_styling
2928,294,compliance,cyber_security,concepts
2929,294,audit,cyber_security,concepts
2930,294,leadership,general,soft_skills
2931,294,collaboration,general,soft_skills
2932,294,proactive,general,soft_skills
2933,294,negotiation,general,soft_skills
2934,295,incident response,cyber_security,concepts
2935,295,threat intelligence,cyber_security,concepts
2936,295,network security,cyber_security,concepts
2937,295,compliance,cyber_security,concepts
2938,295,CISSP,cyber_security,certifications
2939,295,CEH,cyber_security,certifications
2940,295,OSCP,cyber_security,certifications
2941,295,communication,general,soft_skills
2942,295,collaboration,general,soft_skills
2943,295,presentation,general,soft_skills
2944,295,analytical,general,soft_skills
2945,295,organization,general,soft_skills
2946,296,Go,web_dev,languages
2947,296,compliance,cyber_security,concepts
2948,296,audit,cyber_security,concepts
2949,297,Go,web_dev,languages
2950,297,Less,web_dev,css_styling
2951,297,network security,cyber_security,concepts
2952,297,CISSP,cyber_security,certifications
2953,297,CISA,cyber_security,certifications
2954,297,communication,general,soft_skills
2955,297,project management,general,soft_skills
2956,301,communication,general,soft_skills
2957,301,attention to detail,general,soft_skills
2958,301,analytical,general,soft_skills
2959,303,classification,data_science,concepts
2960,303,communication,general,soft_skills
2961,303,interpersonal,general,soft_skills
2962,303,organization,general,soft_skills
2963,303,mentoring,general,soft_skills
2964,304,Azure,web_dev,devops_tools
2965,304,incident response,cyber_security,concepts
2966,304,encryption,cyber_security,concepts
2967,304,network security,cyber_security,concepts
2968,304,application security,cyber_security,concepts
2969,304,cloud security,cyber_security,concepts
2970,304,identity management,cyber_security,concepts
2971,304,access control,cyber_security,concepts
2972,304,compliance,cyber_security,concepts
2973,304,security architecture,cyber_security,concepts
2974,304,CISSP,cyber_security,certifications
2975,304,CEH,cyber_security,certifications
2976,304,ISO 27001,cyber_security,certifications
2977,304,CISA,cyber_security,certifications
2978,304,GIAC,cyber_security,certifications
2979,304,communication,general,soft_skills
2980,304,leadership,general,soft_skills
2981,304,collaboration,general,soft_skills
2982,304,analytical,general,soft_skills
2983,304,interpersonal,general,soft_skills
2984,304,organization,general,soft_skills
2985,304,negotiation,general,soft_skills
2986,305,communication,general,soft_skills
2987,305,interpersonal,general,soft_skills
2988,305,agile,general,soft_skills
2989,306,incident response,cyber_security,concepts
2990,306,firewall,cyber_security,concepts
2991,306,collaboration,general,soft_skills
2992,306,organization,general,soft_skills
2993,307,communication,general,soft_skills
2994,308,communication,general,soft_skills
2995,309,Azure,web_dev,devops_tools
2996,309,IPS,cyber_security,concepts
2997,309,network security,cyber_security,concepts
2998,309,communication,general,soft_skills
2999,310,Azure,web_dev,devops_tools
3000,310,IPS,cyber_security,concepts
3001,310,network security,cyber_security,concepts
3002,310,communication,general,soft_skills
3003,311,communication,general,soft_skills
3004,311,leadership,general,soft_skills
3005,311,organization,general,soft_skills
3006,312,communication,general,soft_skills
3007,312,organization,general,soft_skills
3008,313,compliance,cyber_security,concepts
3009,313,audit,cyber_security,concepts
3010,313,communication,general,soft_skills
3011,313,leadership,general,soft_skills
3012,313,collaboration,general,soft_skills
3013,313,time management,general,soft_skills
3014,313,analytical,general,soft_skills
3015,313,interpersonal,general,soft_skills
3016,314,Python,web_dev,languages
3017,314,Go,web_dev,languages
3018,314,penetration testing,cyber_security,concepts
3019,314,encryption,cyber_security,concepts
3020,314,reverse engineering,cyber_security,concepts
3021,314,forensics,cyber_security,concepts
3022,314,security architecture,cyber_security,concepts
3023,314,communication,general,soft_skills
3024,314,leadership,general,soft_skills
3025,314,collaboration,general,soft_skills
3026,314,analytical,general,soft_skills
3027,314,organization,general,soft_skills
3028,314,proactive,general,soft_skills
3029,315,incident response,cyber_security,concepts
3030,315,access control,cyber_security,concepts
3031,315,compliance,cyber_security,concepts
3032,315,audit,cyber_security,concepts
3033,315,collaboration,general,soft_skills
3034,316,incident response,cyber_security,concepts
3035,316,risk assessment,cyber_security,concepts
3036,316,compliance,cyber_security,concepts
3037,316,communication,general,soft_skills
3038,316,leadership,general,soft_skills
3039,316,collaboration,general,soft_skills
3040,316,analytical,general,soft_skills
3041,316,interpersonal,general,soft_skills
3042,316,organization,general,soft_skills
3043,316,proactive,general,soft_skills
3044,316,negotiation,general,soft_skills
3045,317,network security,cyber_security,concepts
3046,317,analytical,general,soft_skills
3047,317,proactive,general,soft_skills
3048,317,self-motivated,general,soft_skills
3049,318,SOC,cyber_security,concepts
3050,318,firewall,cyber_security,concepts
3051,318,IAM,cyber_security,concepts
3052,318,compliance,cyber_security,concepts
3053,318,communication,general,soft_skills
3054,318,teamwork,general,soft_skills
3055,318,collaboration,general,soft_skills
3056,318,analytical,general,soft_skills
3057,318,interpersonal,general,soft_skills
3058,318,organization,general,soft_skills
3059,318,proactive,general,soft_skills
3060,319,classification,data_science,concepts
3061,319,data lake,data_science,concepts
3062,319,AWS,web_dev,devops_tools
3063,319,Azure,web_dev,devops_tools
3064,319,GCP,web_dev,devops_tools
3065,319,REST,web_dev,api_tools
3066,319,incident response,cyber_security,concepts
3067,319,encryption,cyber_security,concepts
3068,319,firewall,cyber_security,concepts
3069,319,IPS,cyber_security,concepts
3070,319,compliance,cyber_security,concepts
3071,319,zero trust,cyber_security,concepts
3072,319,Azure Security,cyber_security,certifications
3073,319,NIST,cyber_security,frameworks
3074,319,communication,general,soft_skills
3075,319,problem solving,general,soft_skills
3076,319,presentation,general,soft_skills
3077,319,analytical,general,soft_skills
3078,319,interpersonal,general,soft_skills
3079,319,self-motivated,general,soft_skills
3080,319,negotiation,general,soft_skills
3081,319,agile,general,soft_skills
3082,320,SOC,cyber_security,concepts
3083,320,firewall,cyber_security,concepts
3084,320,IAM,cyber_security,concepts
3085,320,compliance,cyber_security,concepts
3086,320,communication,general,soft_skills
3087,320,teamwork,general,soft_skills
3088,320,collaboration,general,soft_skills
3089,320,analytical,general,soft_skills
3090,320,interpersonal,general,soft_skills
3091,320,organization,general,soft_skills
3092,320,proactive,general,soft_skills
3093,321,Docker,web_dev,devops_tools
3094,321,Kubernetes,web_dev,devops_tools
3095,321,AWS,web_dev,devops_tools
3096,321,Azure,web_dev,devops_tools
3097,321,GCP,web_dev,devops_tools
3098,321,encryption,cyber_security,concepts
3099,321,network security,cyber_security,concepts
3100,321,application security,cyber_security,concepts
3101,321,cloud security,cyber_security,concepts
3102,321,identity management,cyber_security,concepts
3103,321,access control,cyber_security,concepts
3104,321,IAM,cyber_security,concepts
3105,321,compliance,cyber_security,concepts
3106,321,OWASP,cyber_security,concepts
3107,321,security architecture,cyber_security,concepts
3108,321,CISSP,cyber_security,certifications
3109,321,CEH,cyber_security,certifications
3110,321,Azure Security,cyber_security,certifications
